Time,Altitude,Altitude_BMP390,Temperature_BMP390,Acceleration_X_BNO085,Acceleration_Y_BNO085,Acceleration_Z_BNO085,Magnetic_X_BNO085,Magnetic_Y_BNO085,Magnetic_Z_BNO085,Gyro_X_BNO085,Gyro_Y_BNO085,Gyro_Z_BNO085,Quaternion_W_BNO085,Quaternion_X_BNO085,Quaternion_Y_BNO085,Quaternion_Z_BNO085,Acceleration_X_ICM20649,Acceleration_Y_ICM20649,Acceleration_Z_ICM20649,Gyro_X_ICM20649,Gyro_Y_ICM20649,Gyro_Z_ICM20649
971.2997456,296.1868333,236.9031868,16.87299559,0.36328125,-4.90625,78.69921875,4.125,-30.375,-45.625,0.1640625,0.16796875,0.20703125,0.1494750977,-0.05938720703,0.1912231445,0.9682617188,6.588842969,-1.331176123,99.38809932,-0.2771209881,0.07514242177,0.1441562063
971.3330789,310.5001963,241.4865301,16.868424,1.28125,-5.09765625,78.69921875,5.3125,-29.625,-42.5625,0.1640625,0.16796875,0.20703125,0.1494750977,-0.05938720703,0.1912231445,0.9682617188,-2.001552588,-4.022258789,112.8339358,-0.2230291029,0.0005329249771,0.1665390553
971.3664122,323.8191908,245.3151781,16.87299559,1.89453125,-4.71484375,78.4296875,4.9375,-30.75,-43.3125,0.013671875,0.150390625,0.140625,0.1447753906,-0.06207275391,0.1934814453,0.9683837891,12.976573,3.122038965,101.284307,-0.1204410448,-0.1798621798,0.09725880832
971.3997455,336.7680078,249.1495908,16.868424,2.23828125,-4.6015625,78.734375,4.9375,-30.75,-43.3125,-0.126953125,0.083984375,0.02734375,0.1426391602,-0.06433105469,0.1918945313,0.9688720703,3.284844678,2.997540479,100.2308583,0.05702297255,-0.256336914,-0.09965697072
971.4330788,349.1762562,252.7940294,16.87299559,2.9296875,-2.9140625,78.23828125,5.3125,-30,-43.3125,-0.126953125,0.083984375,0.02734375,0.1426391602,-0.06433105469,0.1918945313,0.9688720703,4.252102148,2.039859814,100.4319712,0.06395099725,-0.08286983394,-0.09059724611
971.4664121,362.1436476,256.8140009,16.87756717,2.890625,-1.84375,78.31640625,4.875,-29.625,-44.8125,-0.1640625,-0.025390625,-0.09375,0.1438598633,-0.06518554688,0.1880493164,0.9693603516,0.2681505859,8.331821777,83.32779458,0.06874732205,-0.09406125846,-0.2121041409
971.4997454,378.62056,262.428757,16.87756717,2.203125,-1.3046875,78.1171875,4.875,-29.625,-44.8125,-0.126953125,-0.09765625,-0.1796875,0.147644043,-0.06451416016,0.1842651367,0.9696044922,7.680598926,1.13963999,95.89256489,0.2129035284,-0.07274425937,-0.243280252
971.5330787,396.8223408,268.2337802,16.88213874,1.05078125,0.03515625,78.62109375,5.25,-28.5625,-42.5625,-0.126953125,-0.09765625,-0.1796875,0.147644043,-0.06451416016,0.1842651367,0.9696044922,0.6991068848,4.232948535,92.85671719,0.1414915814,-0.03783767337,-0.1913200668
971.566412,413.1630169,272.8219385,16.88213874,0.70703125,-0.234375,78.6171875,4.125,-29.3125,-45.1875,-0.048828125,-0.0859375,-0.23046875,0.1532592773,-0.06359863281,0.1818237305,0.9692382813,6.033388184,1.570596289,91.23823687,0.08553445882,0.02957733623,-0.2102389035
971.5997453,430.3545379,278.165827,16.88671032,-0.6328125,0.6875,78.31640625,4.125,-29.3125,-45.1875,0.033203125,-0.05078125,-0.20703125,0.1588134766,-0.06280517578,0.1812744141,0.9685058594,-3.773261816,-4.721365674,97.64512051,0.02451454895,0.03037672369,-0.1374946441
971.6330786,447.8619382,283.5086592,16.87756717,-1.4375,-0.6171875,77.734375,6.3125,-28.625,-43.6875,0.033203125,-0.05078125,-0.20703125,0.1588134766,-0.06280517578,0.1812744141,0.9685058594,6.732495068,6.263231543,87.27343892,0.008526799634,0.1188422699,-0.0511607978
971.6664119,466.6644919,289.420838,16.87756717,-1.359375,-1.3046875,77.734375,5.3125,-30.75,-45.5625,0.072265625,0.009765625,-0.083984375,0.1622314453,-0.06298828125,0.1827392578,0.9676513672,8.082824805,9.002198242,89.32287554,-0.1071179204,0.1116477827,-0.05649004757
971.6997452,483.8190259,294.301705,16.87756717,-0.36328125,-1.65234375,76.74609375,5.3125,-30.75,-45.5625,0.076171875,0.111328125,-0.025390625,0.1627197266,-0.06524658203,0.1849365234,0.9669799805,3.064578125,-1.666364355,82.08280972,-0.03197549863,0.1907871418,-0.02478101144
971.7330785,500.1428988,299.0892209,16.88213874,0.8984375,-1.65234375,76.6640625,6.75,-29,-43.3125,0.076171875,0.111328125,-0.025390625,0.1627197266,-0.06524658203,0.1849365234,0.9669799805,5.276820459,-0.4692635254,74.86189751,-0.02424808646,0.104719758,-0.05702297255
