Time,Altitude,Altitude_BMP390,Temperature_BMP390,Acceleration_X_BNO085,Acceleration_Y_BNO085,Acceleration_Z_BNO085,Magnetic_X_BNO085,Magnetic_Y_BNO085,Magnetic_Z_BNO085,Gyro_X_BNO085,Gyro_Y_BNO085,Gyro_Z_BNO085,Quaternion_W_BNO085,Quaternion_X_BNO085,Quaternion_Y_BNO085,Quaternion_Z_BNO085,Acceleration_X_ICM20649,Acceleration_Y_ICM20649,Acceleration_Z_ICM20649,Gyro_X_ICM20649,Gyro_Y_ICM20649,Gyro_Z_ICM20649
9393.223389,784.4951663,475.9674791,21.15509572,1.45703125,-0.19921875,34.46875,11.8125,-0.5,-50.5,0.02734375,-0.068359375,-1.69921875,0.742004395,0.150390625,0.052124023,-0.651245117,-1.22583125,0.967257471,32.64733384,0.01225727447,0.043433386,-1.708291014
9393.256723,805.4972909,482.733458,21.14600602,0.30859375,-0.125,27.57421875,9.9375,-0.125,-50.0625,0.02734375,-0.068359375,-1.69921875,0.713562012,0.147888184,0.05657959,-0.682434082,1.379060156,-0.948103857,22.56295645,-0.003730475,0.013056662,-1.724545226
9393.290056,827.9024966,489.7927222,21.14600602,-0.41796875,0.10546875,15.05078125,9.9375,-0.125,-50.0625,-0.00390625,-0.0546875,-1.716796875,0.683776855,0.144470215,0.061706543,-0.712585449,-1.177947217,0.411802686,2.059013428,-0.008260337,-0.009859112,-1.753589637
9393.323389,849.6657897,496.2895353,21.15055087,-0.265625,0.52734375,2.3671875,9.25,0.25,-49.6875,0.0078125,-0.0625,-1.765625,0.683776855,0.144470215,0.061706543,-0.712585449,-2.633621826,-1.493981836,-5.391742139,0.0466309355,0.0466309355,-1.80741506
9394.715255,1641.686991,737.3445053,21.06874305,-0.33984375,0.796875,-5.55859375,8.875,-1.5625,-49.25,-0.005859375,-0.01171875,-1.630859375,0.618408203,0.137329102,0.071655273,-0.770446777,-0.555454785,1.484405029,-7.24006582,-0.054891273,0.01252373696,-1.633148592
9396.082765,2311.068275,940.2068289,21.06419814,-0.2265625,0.06640625,-6.74609375,10.375,-18.6875,-50.3125,-0.005859375,-0.009765625,-1.619140625,0.768554688,0.123046875,-0.625549316,0.054077148,-0.526724365,-2.346317627,-5.717353564,-0.062885147,0.026379786,-1.418113364
9397.298876,2823.816025,1096.857747,21.07328796,-0.11328125,-0.69921875,-4.984375,11.8125,-0.5,-50.4375,-0.015625,0.0078125,-1.404296875,0.757995605,0.14453125,-0.635498047,0.026428223,0.459686719,0.0478840332,-2.375048047,-0.076208272,-0.00746095,-1.310196056
9398.381438,3223.942133,1219.594486,21.06419814,2.37109375,-1.40625,-6.00390625,12.25,-0.5,-50.875,-0.0078125,0.013671875,-1.30078125,0.007324219,0.979064941,0.00604248,0.203430176,-0.076614453,-0.08619126,-4.079719629,-0.049828485,0.002664625,-1.191620249
9399.350816,3539.504866,1316.11383,21.07783286,2.37109375,-1.7890625,-5.265625,5.125,-14.0625,-51.375,-0.0234375,0.0078125,-1.171875,0.013916016,0.978393555,0.034973145,0.20324707,-1.206677637,-0.124498486,-1.350329736,-0.021316999,0.004796325,-1.075975529
9400.215867,3789.136297,1392.418962,21.08237776,2.68359375,-2.1328125,-4.921875,5.875,-14.4375,-50.25,-0.013671875,-0.033203125,-1.07421875,0.029174805,-0.838500977,-0.500671387,-0.213012695,-0.201112939,0.067037646,-1.982398975,0.01199081198,-0.007727412,-0.989641682
9400.988122,3989.899216,1453.861588,21.06874305,2.76171875,-1.90625,-4.5,9.6875,-16.5625,-49.875,-0.009765625,-0.060546875,-0.970703125,0.260009766,-0.327270508,-0.903015137,-0.099060059,-0.038307227,0.459686719,-1.829170068,0.03170903614,0.038370598,-0.907571236
